2025-07-11 14:21:30.494 | WARNING  | core.routing:verify_active_session:53 - verify_active_session: 用户 'zhouxiang'在SessionStateManager中未找到。可能是会话已过期被清理。
2025-07-14 17:25:57.564 | INFO     | __main__:combined_lifespan:123 - 规程规范定时扫描任务已添加到APScheduler (每天 2:30)。
2025-07-14 17:25:57.564 | INFO     | __main__:combined_lifespan:126 - 处理不活动用户会话任务已添加到APScheduler (每 60s)。
2025-07-14 17:25:57.565 | INFO     | __main__:combined_lifespan:129 - 清理用户会话中已打开文件token任务已添加到APScheduler (每 120s)。
2025-07-14 17:25:57.565 | INFO     | __main__:combined_lifespan:132 - APScheduler 调度器已启动。
2025-07-14 17:25:57.565 | INFO     | __main__:combined_lifespan:133 - 所有初始化完成... yield
2025-07-14 17:26:05.055 | INFO     | core.session:attempt_login:141 - 用户 'admin' (会话: 4de242ff-1f0b-490f-993c-25fa92773a2c, IP: 127.0.0.1) 登录/状态更新成功。
2025-07-14 17:26:05.055 | INFO     | core.routing:login:114 - 用户 'admin' (IP: 127.0.0.1, Session: 4de242ff-1f0b-490f-993c-25fa92773a2c) 登录成功。
2025-07-14 17:26:05.127 | INFO     | core.session:connect_websocket:92 - 用户 'admin' (会话: 4de242ff-1f0b-490f-993c-25fa92773a2c) 的 WebSocket 已连接并关联。
2025-07-14 17:26:05.204 | DEBUG    | sse_proxy.sse2websocket1:run:221 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files']
2025-07-14 17:26:26.588 | DEBUG    | sse_proxy.sse2websocket1:_stop:85 - OpenAIWebSocketProxy._stop stop_event.set()
2025-07-14 17:26:26.588 | INFO     | sse_proxy.sse2websocket1:run:253 - 启动OpenAI转发：用户 admin, 会话 4de242ff-1f0b-490f-993c-25fa92773a2c, 对话ID: f5e79b8c-a67d-4611-abec-a538fc18ffb1, 查询: 告诉我有哪些项目
2025-07-14 17:26:33.380 | INFO     | sse_proxy.sse2websocket1:_handle_stream:135 - 触发工具调用: [{'id': 'query_project_files:0', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "/ALL"}'}}]
2025-07-14 17:26:33.381 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:171 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "/ALL"}
2025-07-14 17:26:33.434 | INFO     | my_mcp_tools.mcp_tools:query_project_files:755 - 工具调用: query_project_files, 项目关键字='/ALL', 年份='None'
2025-07-14 17:26:33.435 | INFO     | my_mcp_tools.mcp_tools:query_project_files:774 - 收到全部项目查询请求
2025-07-14 17:27:04.544 | INFO     | core.session:logout_user:151 - 用户 'admin' (会话: 4de242ff-1f0b-490f-993c-25fa92773a2c) 已从状态管理器登出。
2025-07-14 17:27:04.544 | INFO     | core.session:logout_user:153 - 用户 'admin' 登出时，其WebSocket连接处于活动状态，将尝试关闭。
2025-07-14 17:27:04.545 | INFO     | core.routing:logout:125 - HTTP会话已清除 (用户: admin)。
2025-07-14 17:27:04.545 | INFO     | sse_proxy.sse2websocket1:run:258 - WebSocket 会话 4de242ff-1f0b-490f-993c-25fa92773a2c 用户 admin 断开连接
2025-07-14 17:27:04.546 | DEBUG    | sse_proxy.sse2websocket1:_stop:85 - OpenAIWebSocketProxy._stop stop_event.set()
2025-07-14 17:27:04.546 | INFO     | sse_proxy.sse2websocket1:_save_history_to_file:202 - 会话历史已保存到: chat_history/admin/4de242ff-1f0b-490f-993c-25fa92773a2c.json
2025-07-15 02:30:00.001 | INFO     | database.specbase:scan_specs:188 - 开始执行规程规范全量扫描...
2025-07-15 02:30:00.003 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/线路
2025-07-15 02:30:00.003 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/土建
2025-07-15 02:30:00.003 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/技经
2025-07-15 02:30:00.003 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/公用
2025-07-15 02:30:00.003 | INFO     | database.specbase:scan_specs:206 - 在 7 个专业目录中找到 6 个符合条件的文件需要处理。
2025-07-15 02:30:00.022 | INFO     | database.specbase:scan_specs:215 - 规程规范全量扫描完成，总耗时: 0.02 秒。
2025-07-15 13:45:37.003 | INFO     | __main__:<module>:36 - Loguru 日志系统已初始化。
2025-07-15 13:45:37.003 | INFO     | __main__:<module>:37 - 项目根目录配置为: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-07-15 13:45:37.003 | INFO     | __main__:<module>:38 - 数据库路径配置为: /home/zhouxiang/mcp_file_server/data/project_files.db
2025-07-15 13:45:37.004 | INFO     | __main__:<module>:39 - 表格列读取配置已加载: {'变电站安装工程概算表': (2, 6), '变电站建筑工程概算表': (2, 6), '电缆输电线路安装工程概算表': (2, 6), '电缆输电线路建筑工程概算表': (2, 6)}
2025-07-15 13:45:37.004 | INFO     | __main__:<module>:40 - kkFileView 服务地址配置为: http://127.0.0.1:8012/kkfileview
2025-07-15 13:45:37.004 | INFO     | __main__:<module>:43 - Dify Agent API Key: ********kGHe
2025-07-15 13:45:37.004 | INFO     | __main__:<module>:44 - Session Secret Key: ********9302
2025-07-15 13:45:37.004 | INFO     | __main__:<module>:45 - 服务器ipv6地址为: http://[240e:479:668:3c1c:e1cc:10d1:cc4e:ccd8]:8888
2025-07-15 13:45:37.005 | INFO     | __main__:<module>:165 - FastAPI 应用已实例化并注册到 app_state。
2025-07-15 13:45:37.005 | INFO     | __main__:<module>:168 - CORS中间件已添加，允许所有来源。
2025-07-15 13:45:37.009 | INFO     | __main__:<module>:184 - MCP 服务器 '项目文件检索服务器' 已挂载到 FastAPI 应用的 '/mcp/' 路径。
2025-07-15 13:45:37.033 | INFO     | __main__:combined_lifespan:65 - COMBINED LIFESPAN START - PID: 14945 - 服务器启动中...
2025-07-15 13:45:37.085 | INFO     | __main__:combined_lifespan:70 - HTTPX 客户端已创建并注册到 app_state。
2025-07-15 13:45:37.085 | INFO     | utils.utils:check_embedding_service_health:23 - 正在检查嵌入模型服务，目标URL: http://127.0.0.1:8001/v1/models
2025-07-15 13:45:37.097 | INFO     | utils.utils:check_embedding_service_health:32 - 嵌入模型服务可用，模型列表: ['/home/zhouxiang/models/BAAI_bge-m3']
2025-07-15 13:45:37.097 | INFO     | core.session:__init__:78 - SessionStateManager已初始化。整体HTTP不活动超时: 3600秒
2025-07-15 13:45:37.097 | INFO     | __main__:combined_lifespan:78 - SessionStateManager 已实例化并注册到 app_state。
2025-07-15 13:45:37.098 | INFO     | database.filebase:_init_db:71 - 正在初始化数据库: /home/zhouxiang/mcp_file_server/data/project_files.db
2025-07-15 13:45:37.098 | INFO     | database.filebase:_init_db:87 - 数据库 /home/zhouxiang/mcp_file_server/data/project_files.db 初始化完成，已确保 indexed_files 表存在。
2025-07-15 13:45:37.098 | INFO     | database.filebase:scan_existing:312 - 开始执行初始全量扫描... (开始时间: 2025-07-15 13:45:37)
2025-07-15 13:45:38.087 | INFO     | database.filebase:scan_existing:317 - 处理 1161 个文件...
2025-07-15 13:45:48.424 | INFO     | database.filebase:scan_existing:343 - 初始全量扫描完成。 (结束时间: 2025-07-15 13:45:48, 总耗时: 11.33 秒)
2025-07-15 13:45:48.435 | INFO     | database.filebase:start_watchdog:303 - 文件系统监视器已启动，正在监视: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-07-15 13:45:48.436 | INFO     | database.specbase:_init_db:104 - 正在初始化规程规范数据库: /home/zhouxiang/mcp_file_server/data/spec_files.db
2025-07-15 13:45:48.436 | INFO     | database.specbase:_init_db:119 - 数据库 /home/zhouxiang/mcp_file_server/data/spec_files.db 初始化完成，已确保 spec_files 表存在。
2025-07-15 13:45:48.436 | INFO     | database.specbase:scan_specs:188 - 开始执行规程规范全量扫描...
2025-07-15 13:45:48.663 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/线路
2025-07-15 13:45:48.663 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/土建
2025-07-15 13:45:48.664 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/技经
2025-07-15 13:45:48.664 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/公用
2025-07-15 13:45:48.664 | INFO     | database.specbase:scan_specs:206 - 在 7 个专业目录中找到 6 个符合条件的文件需要处理。
2025-07-15 13:45:48.751 | INFO     | database.specbase:scan_specs:215 - 规程规范全量扫描完成，总耗时: 0.31 秒。
2025-07-15 13:45:48.752 | INFO     | __main__:combined_lifespan:101 - AsyncIOScheduler 已实例化并注册到 app_state。
2025-07-15 13:45:48.752 | INFO     | __main__:combined_lifespan:105 - FastMCP lifespan context entered.
2025-07-15 13:45:48.755 | INFO     | __main__:combined_lifespan:123 - 规程规范定时扫描任务已添加到APScheduler (每天 2:30)。
2025-07-15 13:45:48.756 | INFO     | __main__:combined_lifespan:126 - 处理不活动用户会话任务已添加到APScheduler (每 60s)。
2025-07-15 13:45:48.756 | INFO     | __main__:combined_lifespan:129 - 清理用户会话中已打开文件token任务已添加到APScheduler (每 120s)。
2025-07-15 13:45:48.757 | INFO     | __main__:combined_lifespan:132 - APScheduler 调度器已启动。
2025-07-15 13:45:48.757 | INFO     | __main__:combined_lifespan:133 - 所有初始化完成... yield
2025-07-15 13:46:13.810 | INFO     | core.session:attempt_login:141 - 用户 'admin' (会话: 1554a4af-ec7b-440b-90c8-d48db7006402, IP: 127.0.0.1) 登录/状态更新成功。
2025-07-15 13:46:13.810 | INFO     | core.routing:login:114 - 用户 'admin' (IP: 127.0.0.1, Session: 1554a4af-ec7b-440b-90c8-d48db7006402) 登录成功。
2025-07-15 13:46:16.070 | INFO     | core.session:connect_websocket:92 - 用户 'admin' (会话: 1554a4af-ec7b-440b-90c8-d48db7006402) 的 WebSocket 已连接并关联。
2025-07-15 13:46:16.163 | DEBUG    | sse_proxy.sse2websocket1:run:221 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files']
2025-07-15 13:46:35.359 | INFO     | sse_proxy.sse2websocket1:run:258 - WebSocket 会话 1554a4af-ec7b-440b-90c8-d48db7006402 用户 admin 断开连接
2025-07-15 13:46:35.359 | DEBUG    | sse_proxy.sse2websocket1:_stop:85 - OpenAIWebSocketProxy._stop stop_event.set()
2025-07-15 13:46:35.360 | INFO     | sse_proxy.sse2websocket1:_save_history_to_file:202 - 会话历史已保存到: chat_history/admin/1554a4af-ec7b-440b-90c8-d48db7006402.json
2025-07-15 13:46:35.360 | INFO     | core.session:disconnect_websocket:107 - 用户 'admin' 的 WebSocket 已断开。
2025-07-15 13:46:35.444 | INFO     | core.session:connect_websocket:92 - 用户 'admin' (会话: 1554a4af-ec7b-440b-90c8-d48db7006402) 的 WebSocket 已连接并关联。
2025-07-15 13:46:35.521 | DEBUG    | sse_proxy.sse2websocket1:run:221 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files']
2025-07-15 13:47:10.480 | INFO     | sse_proxy.sse2websocket1:run:258 - WebSocket 会话 1554a4af-ec7b-440b-90c8-d48db7006402 用户 admin 断开连接
2025-07-15 13:47:10.481 | DEBUG    | sse_proxy.sse2websocket1:_stop:85 - OpenAIWebSocketProxy._stop stop_event.set()
2025-07-15 13:47:10.482 | INFO     | sse_proxy.sse2websocket1:_save_history_to_file:202 - 会话历史已保存到: chat_history/admin/1554a4af-ec7b-440b-90c8-d48db7006402.json
2025-07-15 13:47:10.482 | INFO     | core.session:disconnect_websocket:107 - 用户 'admin' 的 WebSocket 已断开。
2025-07-15 13:47:10.546 | INFO     | core.session:connect_websocket:92 - 用户 'admin' (会话: 1554a4af-ec7b-440b-90c8-d48db7006402) 的 WebSocket 已连接并关联。
2025-07-15 13:47:10.622 | DEBUG    | sse_proxy.sse2websocket1:run:221 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files']
2025-07-15 13:51:48.608 | INFO     | core.session:logout_user:151 - 用户 'admin' (会话: 1554a4af-ec7b-440b-90c8-d48db7006402) 已从状态管理器登出。
2025-07-15 13:51:48.609 | INFO     | core.session:logout_user:153 - 用户 'admin' 登出时，其WebSocket连接处于活动状态，将尝试关闭。
2025-07-15 13:51:48.609 | INFO     | core.routing:logout:125 - HTTP会话已清除 (用户: admin)。
2025-07-15 13:51:48.610 | INFO     | sse_proxy.sse2websocket1:run:258 - WebSocket 会话 1554a4af-ec7b-440b-90c8-d48db7006402 用户 admin 断开连接
2025-07-15 13:51:48.610 | DEBUG    | sse_proxy.sse2websocket1:_stop:85 - OpenAIWebSocketProxy._stop stop_event.set()
2025-07-15 13:51:48.611 | INFO     | sse_proxy.sse2websocket1:_save_history_to_file:202 - 会话历史已保存到: chat_history/admin/1554a4af-ec7b-440b-90c8-d48db7006402.json
2025-07-15 13:53:28.307 | INFO     | core.session:attempt_login:141 - 用户 'admin' (会话: 0d3dee78-54aa-4e45-809c-a871934f3ae2, IP: 127.0.0.1) 登录/状态更新成功。
2025-07-15 13:53:28.307 | INFO     | core.routing:login:114 - 用户 'admin' (IP: 127.0.0.1, Session: 0d3dee78-54aa-4e45-809c-a871934f3ae2) 登录成功。
2025-07-15 13:53:28.370 | INFO     | core.session:connect_websocket:92 - 用户 'admin' (会话: 0d3dee78-54aa-4e45-809c-a871934f3ae2) 的 WebSocket 已连接并关联。
2025-07-15 13:53:28.455 | DEBUG    | sse_proxy.sse2websocket1:run:221 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files']
2025-07-15 13:53:33.541 | INFO     | sse_proxy.sse2websocket1:run:258 - WebSocket 会话 0d3dee78-54aa-4e45-809c-a871934f3ae2 用户 admin 断开连接
2025-07-15 13:53:33.541 | DEBUG    | sse_proxy.sse2websocket1:_stop:85 - OpenAIWebSocketProxy._stop stop_event.set()
2025-07-15 13:53:33.542 | INFO     | sse_proxy.sse2websocket1:_save_history_to_file:202 - 会话历史已保存到: chat_history/admin/0d3dee78-54aa-4e45-809c-a871934f3ae2.json
2025-07-15 13:53:33.542 | INFO     | core.session:disconnect_websocket:107 - 用户 'admin' 的 WebSocket 已断开。
2025-07-15 13:53:33.600 | INFO     | core.session:connect_websocket:92 - 用户 'admin' (会话: 0d3dee78-54aa-4e45-809c-a871934f3ae2) 的 WebSocket 已连接并关联。
2025-07-15 13:53:33.692 | DEBUG    | sse_proxy.sse2websocket1:run:221 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files']
2025-07-15 13:53:42.808 | INFO     | sse_proxy.sse2websocket1:run:258 - WebSocket 会话 0d3dee78-54aa-4e45-809c-a871934f3ae2 用户 admin 断开连接
2025-07-15 13:53:42.808 | DEBUG    | sse_proxy.sse2websocket1:_stop:85 - OpenAIWebSocketProxy._stop stop_event.set()
2025-07-15 13:53:42.809 | INFO     | sse_proxy.sse2websocket1:_save_history_to_file:202 - 会话历史已保存到: chat_history/admin/0d3dee78-54aa-4e45-809c-a871934f3ae2.json
2025-07-15 13:53:42.809 | INFO     | core.session:disconnect_websocket:107 - 用户 'admin' 的 WebSocket 已断开。
2025-07-15 13:53:42.909 | INFO     | __main__:combined_lifespan:139 - COMBINED LIFESPAN END - PID: 14945 - 服务器关闭中...
2025-07-15 13:53:42.909 | INFO     | __main__:combined_lifespan:153 - APScheduler 调度器已关闭。
2025-07-15 13:53:42.909 | INFO     | __main__:combined_lifespan:154 - Custom application resources cleaned up.
2025-07-15 13:53:46.586 | INFO     | __main__:<module>:36 - Loguru 日志系统已初始化。
2025-07-15 13:53:46.587 | INFO     | __main__:<module>:37 - 项目根目录配置为: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-07-15 13:53:46.587 | INFO     | __main__:<module>:38 - 数据库路径配置为: /home/zhouxiang/mcp_file_server/data/project_files.db
2025-07-15 13:53:46.587 | INFO     | __main__:<module>:39 - 表格列读取配置已加载: {'变电站安装工程概算表': (2, 6), '变电站建筑工程概算表': (2, 6), '电缆输电线路安装工程概算表': (2, 6), '电缆输电线路建筑工程概算表': (2, 6)}
2025-07-15 13:53:46.587 | INFO     | __main__:<module>:40 - kkFileView 服务地址配置为: http://127.0.0.1:8012/kkfileview
2025-07-15 13:53:46.587 | INFO     | __main__:<module>:43 - Dify Agent API Key: ********kGHe
2025-07-15 13:53:46.587 | INFO     | __main__:<module>:44 - Session Secret Key: ********d0e8
2025-07-15 13:53:46.587 | INFO     | __main__:<module>:45 - 服务器ipv6地址为: http://[240e:479:668:3c1c:e1cc:10d1:cc4e:ccd8]:8888
2025-07-15 13:53:46.588 | INFO     | __main__:<module>:165 - FastAPI 应用已实例化并注册到 app_state。
2025-07-15 13:53:46.588 | INFO     | __main__:<module>:168 - CORS中间件已添加，允许所有来源。
2025-07-15 13:53:46.590 | INFO     | __main__:<module>:184 - MCP 服务器 '项目文件检索服务器' 已挂载到 FastAPI 应用的 '/mcp/' 路径。
2025-07-15 13:53:46.606 | INFO     | __main__:combined_lifespan:65 - COMBINED LIFESPAN START - PID: 22886 - 服务器启动中...
2025-07-15 13:53:46.641 | INFO     | __main__:combined_lifespan:70 - HTTPX 客户端已创建并注册到 app_state。
2025-07-15 13:53:46.641 | INFO     | utils.utils:check_embedding_service_health:23 - 正在检查嵌入模型服务，目标URL: http://127.0.0.1:8001/v1/models
2025-07-15 13:53:46.647 | INFO     | utils.utils:check_embedding_service_health:32 - 嵌入模型服务可用，模型列表: ['/home/zhouxiang/models/BAAI_bge-m3']
2025-07-15 13:53:46.648 | INFO     | core.session:__init__:78 - SessionStateManager已初始化。整体HTTP不活动超时: 3600秒
2025-07-15 13:53:46.648 | INFO     | __main__:combined_lifespan:78 - SessionStateManager 已实例化并注册到 app_state。
2025-07-15 13:53:46.648 | INFO     | database.filebase:_init_db:71 - 正在初始化数据库: /home/zhouxiang/mcp_file_server/data/project_files.db
2025-07-15 13:53:46.648 | INFO     | database.filebase:_init_db:87 - 数据库 /home/zhouxiang/mcp_file_server/data/project_files.db 初始化完成，已确保 indexed_files 表存在。
2025-07-15 13:53:46.648 | INFO     | database.filebase:scan_existing:312 - 开始执行初始全量扫描... (开始时间: 2025-07-15 13:53:46)
2025-07-15 13:53:46.657 | INFO     | database.filebase:scan_existing:317 - 处理 1161 个文件...
2025-07-15 13:53:51.317 | INFO     | database.filebase:scan_existing:343 - 初始全量扫描完成。 (结束时间: 2025-07-15 13:53:51, 总耗时: 4.67 秒)
2025-07-15 13:53:51.328 | INFO     | database.filebase:start_watchdog:303 - 文件系统监视器已启动，正在监视: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-07-15 13:53:51.328 | INFO     | database.specbase:_init_db:104 - 正在初始化规程规范数据库: /home/zhouxiang/mcp_file_server/data/spec_files.db
2025-07-15 13:53:51.328 | INFO     | database.specbase:_init_db:119 - 数据库 /home/zhouxiang/mcp_file_server/data/spec_files.db 初始化完成，已确保 spec_files 表存在。
2025-07-15 13:53:51.329 | INFO     | database.specbase:scan_specs:188 - 开始执行规程规范全量扫描...
2025-07-15 13:53:51.330 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/线路
2025-07-15 13:53:51.330 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/土建
2025-07-15 13:53:51.331 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/技经
2025-07-15 13:53:51.331 | WARNING  | database.specbase:scan_specs:194 - 专业目录不存在，跳过: /media/zhouxiang/FC7C74827C743A0A/规程规范/公用
2025-07-15 13:53:51.331 | INFO     | database.specbase:scan_specs:206 - 在 7 个专业目录中找到 6 个符合条件的文件需要处理。
2025-07-15 13:53:51.350 | INFO     | database.specbase:scan_specs:215 - 规程规范全量扫描完成，总耗时: 0.02 秒。
2025-07-15 13:53:51.352 | INFO     | __main__:combined_lifespan:101 - AsyncIOScheduler 已实例化并注册到 app_state。
2025-07-15 13:53:51.352 | INFO     | __main__:combined_lifespan:105 - FastMCP lifespan context entered.
2025-07-15 13:53:51.354 | INFO     | __main__:combined_lifespan:123 - 规程规范定时扫描任务已添加到APScheduler (每天 2:30)。
2025-07-15 13:53:51.355 | INFO     | __main__:combined_lifespan:126 - 处理不活动用户会话任务已添加到APScheduler (每 60s)。
2025-07-15 13:53:51.355 | INFO     | __main__:combined_lifespan:129 - 清理用户会话中已打开文件token任务已添加到APScheduler (每 120s)。
2025-07-15 13:53:51.355 | INFO     | __main__:combined_lifespan:132 - APScheduler 调度器已启动。
2025-07-15 13:53:51.355 | INFO     | __main__:combined_lifespan:133 - 所有初始化完成... yield
2025-07-15 13:54:01.550 | INFO     | core.session:attempt_login:141 - 用户 'admin' (会话: 4f5e6ef6-19af-48af-972d-f6f9ff1512b6, IP: 127.0.0.1) 登录/状态更新成功。
2025-07-15 13:54:01.550 | INFO     | core.routing:login:114 - 用户 'admin' (IP: 127.0.0.1, Session: 4f5e6ef6-19af-48af-972d-f6f9ff1512b6) 登录成功。
2025-07-15 13:54:01.687 | INFO     | core.session:connect_websocket:92 - 用户 'admin' (会话: 4f5e6ef6-19af-48af-972d-f6f9ff1512b6) 的 WebSocket 已连接并关联。
2025-07-15 13:54:01.765 | DEBUG    | sse_proxy.sse2websocket1:run:221 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files']
2025-07-15 13:54:05.724 | DEBUG    | sse_proxy.sse2websocket1:_stop:85 - OpenAIWebSocketProxy._stop stop_event.set()
2025-07-15 13:54:05.724 | INFO     | sse_proxy.sse2websocket1:run:253 - 启动OpenAI转发：用户 admin, 会话 4f5e6ef6-19af-48af-972d-f6f9ff1512b6, 对话ID: f6329a1c-e027-4f35-9fe4-006327a8ab5b, 查询: 你好
2025-07-15 13:54:27.079 | DEBUG    | sse_proxy.sse2websocket1:_stop:85 - OpenAIWebSocketProxy._stop stop_event.set()
2025-07-15 13:54:27.079 | INFO     | sse_proxy.sse2websocket1:run:253 - 启动OpenAI转发：用户 admin, 会话 4f5e6ef6-19af-48af-972d-f6f9ff1512b6, 对话ID: f6329a1c-e027-4f35-9fe4-006327a8ab5b, 查询: 帮我打开船闸的项目文件
2025-07-15 13:54:33.101 | INFO     | sse_proxy.sse2websocket1:_handle_stream:135 - 触发工具调用: [{'id': 'query_project_files:0', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "船闸"}'}}]
2025-07-15 13:54:33.101 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:171 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "船闸"}
2025-07-15 13:54:33.150 | INFO     | my_mcp_tools.mcp_tools:query_project_files:755 - 工具调用: query_project_files, 项目关键字='船闸', 年份='None'
2025-07-15 13:54:33.151 | DEBUG    | my_mcp_tools.mcp_tools:query_project_files:779 - 第一步: 开始模糊匹配，关键字: '船闸', 年份: None
2025-07-15 13:54:33.152 | DEBUG    | my_mcp_tools.mcp_tools:query_project_files:789 - 模糊匹配查询到 1 个项目: ['江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-07-15 13:54:33.152 | INFO     | my_mcp_tools.mcp_tools:query_project_files:793 - 模糊匹配到唯一项目: '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计'
2025-07-15 13:54:33.155 | INFO     | core.session:update_opened_dir:268 - 用户 'admin' 的工作目录已更新为 '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计'，包含 67 个文件。
2025-07-15 13:54:33.156 | INFO     | core.session:update_opened_dir:292 - 已向用户 'admin' 发送工作目录更新通知。
2025-07-15 13:54:41.206 | DEBUG    | core.routing:kkfileview_preview_encoder_proxy:489 - 用户 'admin' 请求预览文件，原始 kkFileView 目标 URL (来自前端): http://host.docker.internal:8888/download/8e041976456a4aa492c35e8000d1fce3/会议纪要_江苏苏州船闸110千伏变电站2号3号主变扩建工程2024.7.23.docx
2025-07-15 13:54:41.207 | ERROR    | core.routing:kkfileview_preview_encoder_proxy:528 - 代理 kkFileView 预览请求失败 (用户 'admin', 原始目标 URL: http://host.docker.internal:8888/download/8e041976456a4aa492c35e8000d1fce3/会议纪要_江苏苏州船闸110千伏变电站2号3号主变扩建工程2024.7.23_ee5aad37.docx): All connection attempts failed
2025-07-15 13:55:16.127 | DEBUG    | core.routing:kkfileview_preview_encoder_proxy:489 - 用户 'admin' 请求预览文件，原始 kkFileView 目标 URL (来自前端): http://host.docker.internal:8888/download/63e3fb463a4c40cfaff654dd3c91d272/382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715.pdf
2025-07-15 13:55:16.632 | DEBUG    | core.routing:download_file_via_token:260 - 接收到下载请求，Token: '63e3fb463a4c40cfaff654dd3c91d272', URL中的文件名: '382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715_66356555.pdf'
2025-07-15 13:55:16.633 | INFO     | core.session:get_downloadable_file_info:327 - 下载token '63e3fb463a4c40cfaff654dd3c91d272' (文件: 382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715.pdf, 用户: admin) 在 working_directory 中验证成功。
2025-07-15 13:55:16.633 | WARNING  | core.routing:download_file_via_token:277 - 下载请求中URL文件名 '382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715_66356555.pdf' 与Token关联文件名 '382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715.pdf' 不匹配。将使用Token关联文件名。
2025-07-15 13:55:16.633 | DEBUG    | core.routing:download_file_via_token:283 - Token '63e3fb463a4c40cfaff654dd3c91d272' 验证成功。准备下载文件: '382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715.pdf' (路径: '/media/zhouxiang/FC7C74827C743A0A/Projects1/2024/江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计/收口/胥口~石湖T接船闸变电站110千伏线路工程（电缆）收口版7.23/图纸/382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715.pdf', URL文件名: '382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715_66356555.pdf')
2025-07-15 13:55:16.638 | DEBUG    | core.routing:download_file_via_token:260 - 接收到下载请求，Token: '63e3fb463a4c40cfaff654dd3c91d272', URL中的文件名: '382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715_66356555.pdf'
2025-07-15 13:55:16.638 | INFO     | core.session:get_downloadable_file_info:327 - 下载token '63e3fb463a4c40cfaff654dd3c91d272' (文件: 382-S230168C-A-01 胥口~石湖T接船闸变电站110千伏线路工程（电缆）初步设计说明书20240715.pdf, 用户: admin) 在 working_directory 中验证成功。
