2025-08-03 09:35:38.000 | INFO     | core.session:process_inactive_sessions:487 - 检测到 1 个不活动会话，将执行登出: admin
2025-08-08 16:33:16.330 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_188_389_874_879_339_0.jpg
2025-08-08 16:33:16.330 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_188_509_232_635_564_0.jpg
2025-08-08 16:33:16.331 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_188_514_1307_644_653_0.jpg
2025-08-08 16:33:16.331 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_192_318_1309_1020_458_0.jpg
2025-08-08 16:33:16.331 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_193_397_458_892_388_0.jpg
2025-08-08 16:33:16.331 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_193_539_1403_583_424_0.jpg
2025-08-08 16:33:16.332 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_194_438_645_754_434_0.jpg
2025-08-08 16:33:16.332 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_205_365_222_908_608_0.jpg
2025-08-08 16:33:16.332 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_205_385_1267_869_447_0.jpg
2025-08-08 16:33:16.332 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_206_501_795_660_1153_0.jpg
2025-08-08 16:33:16.333 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_208_581_1522_499_443_0.jpg
2025-08-08 16:33:16.333 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_209_536_235_551_971_0.jpg
2025-08-08 16:33:16.333 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_210_246_516_270_300_0.jpg
2025-08-08 16:33:16.333 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_128_411_445_833_494_0.jpg
2025-08-08 16:33:16.333 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_192_428_384_769_490_0.jpg
2025-08-08 16:33:16.334 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_49_529_271_627_470_0.jpg
2025-08-08 16:33:16.334 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_66_257_325_1140_552_0.jpg
2025-08-08 16:33:16.334 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_62_1090_878_289_229_0.jpg
2025-08-08 16:33:16.334 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_62_432_894_219_206_0.jpg
2025-08-08 16:33:16.334 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_62_728_895_247_200_0.jpg
2025-08-08 16:33:16.335 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_63_1095_623_266_169_0.jpg
2025-08-08 16:33:16.335 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_63_1141_832_201_101_0.jpg
2025-08-08 16:33:16.335 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_63_444_641_235_139_0.jpg
2025-08-08 16:33:16.335 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_63_459_831_166_104_0.jpg
2025-08-08 16:33:16.335 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_63_724_603_276_178_0.jpg
2025-08-08 16:33:16.336 | DEBUG    | database.document_service:upsert_document:284 - 跳过空文档或元信息失败: /media/zhouxiang/FC7C74827C743A0A/规程规范/电气/DLT-866-2015 电流互感器和电压互感器选择及计算规程_md/images/0192c8e0-9c9d-7840-a544-288f16eaf20f_63_747_821_223_122_0.jpg
2025-08-08 16:33:16.356 | INFO     | database.document_service:full_scan:327 - 正在扫描 '管理文件' 目录: /media/zhouxiang/FC7C74827C743A0A/管理文件
2025-08-08 16:33:16.356 | INFO     | database.document_service:full_scan:332 - 全量扫描完成，共处理文件数: 1581
2025-08-08 16:33:16.356 | DEBUG    | database.document_service:_start_watchdog:335 - 启动文件监控 Watchdog
2025-08-08 16:33:16.357 | INFO     | database.document_service:_start_watchdog:421 - 正在监控 '项目文件' 目录: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-08-08 16:33:16.357 | INFO     | database.document_service:_start_watchdog:421 - 正在监控 '规范文件' 目录: /media/zhouxiang/FC7C74827C743A0A/规程规范
2025-08-08 16:33:16.357 | INFO     | database.document_service:_start_watchdog:421 - 正在监控 '管理文件' 目录: /media/zhouxiang/FC7C74827C743A0A/管理文件
2025-08-08 16:33:16.377 | INFO     | database.document_service:_start_watchdog:423 - Watchdog 已启动
2025-08-08 16:33:16.377 | INFO     | database.document_service:start:465 - DocumentQueryService 已启动
2025-08-08 16:33:16.377 | INFO     | __main__:combined_lifespan:83 - 统一文档查询服务 (DocumentQueryService) 已启动。
2025-08-08 16:33:16.377 | INFO     | core.file_service:__init__:38 - FileService 初始化完成。根目录: '/media/zhouxiang/FC7C74827C743A0A/Projects1', 临时目录: '/home/zhouxiang/mcp_file_server/tempfile'
2025-08-08 16:33:16.377 | INFO     | core.file_service:__init__:38 - FileService 初始化完成。根目录: '/media/zhouxiang/FC7C74827C743A0A/规程规范', 临时目录: '/home/zhouxiang/mcp_file_server/tempfile'
2025-08-08 16:33:16.377 | INFO     | __main__:combined_lifespan:88 - 项目和规程的文件服务已初始化。
2025-08-08 16:33:16.378 | INFO     | __main__:combined_lifespan:93 - AsyncIOScheduler 已实例化并注册到 app_state。
2025-08-08 16:33:16.379 | INFO     | __main__:combined_lifespan:97 - FastMCP lifespan context entered.
2025-08-08 16:33:16.379 | INFO     | __main__:combined_lifespan:117 - 处理不活动用户会话任务已添加到APScheduler (每 60s)。
2025-08-08 16:33:16.379 | INFO     | __main__:combined_lifespan:120 - 清理用户会话中已打开文件token任务已添加到APScheduler (每 120s)。
2025-08-08 16:33:16.380 | INFO     | __main__:combined_lifespan:123 - APScheduler 调度器已启动。
2025-08-08 16:33:16.380 | INFO     | __main__:combined_lifespan:124 - 所有初始化完成... yield
2025-08-08 16:33:16.380 | DEBUG    | database.document_service:_debounced_update_loop:426 - 启动去抖更新循环
2025-08-08 16:34:41.894 | INFO     | core.session:attempt_login:142 - 用户 'admin' (会话: b0bd1b98-4898-4f30-8699-7e39df62cd23, IP: 127.0.0.1) 登录/状态更新成功。
2025-08-08 16:34:41.894 | INFO     | api.route:login:69 - 用户 'admin' (IP: 127.0.0.1, Session: b0bd1b98-4898-4f30-8699-7e39df62cd23) 登录成功。
2025-08-08 16:34:42.004 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: b0bd1b98-4898-4f30-8699-7e39df62cd23) 的 WebSocket 已连接并关联。
2025-08-08 16:34:42.102 | DEBUG    | sse_proxy.sse2websocket1:run:243 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files', 'write_review_doc']
2025-08-08 16:34:58.358 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '127.0.0.1'.
2025-08-08 16:35:05.782 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '127.0.0.1'.
2025-08-08 16:35:05.783 | INFO     | api.admin:update_admin_config:183 - 运行时配置 'OPENAI_API_BASE_URL' 已更新为: http://[240e:3a1:7d0:ab80::e7]:1234/v1
2025-08-08 16:35:05.784 | INFO     | api.admin:update_admin_config:183 - 运行时配置 'OPENAI_MODEL_NAME' 已更新为: openai/gpt-oss-20b
2025-08-08 16:35:05.787 | DEBUG    | api.admin:admin_access:38 - Admin access granted for user 'admin' from IP '127.0.0.1'.
2025-08-08 16:35:09.202 | INFO     | sse_proxy.sse2websocket1:run:276 - 收到新对话开始事件，对话ID: 9664b8f5-ef9c-4106-8a6c-e7a9f02ade31。清空历史记录。
2025-08-08 16:35:24.865 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 16:35:24.865 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 b0bd1b98-4898-4f30-8699-7e39df62cd23, 对话ID: 9664b8f5-ef9c-4106-8a6c-e7a9f02ade31, 查询: 看下二次有哪些规范
2025-08-08 16:35:24.865 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:35:27.523 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '27', 'type': 'function', 'function': {'name': 'open_specification_files', 'arguments': '{"user":"admin","query_spec_filename":"/ALL","category":"二次","read_file":false,"top_n":10}'}}]
2025-08-08 16:35:27.523 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: open_specification_files with args: {"user":"admin","query_spec_filename":"/ALL","category":"二次","read_file":false,"top_n":10}
2025-08-08 16:35:27.573 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:834 - 工具调用: open_specification_files, 查询: '/ALL', 类别: '二次', 读取文件: False, Top N: 10
2025-08-08 16:35:27.574 | DEBUG    | database.document_service:_db_query:550 - 查询规范文件分类 (适配器): 二次
2025-08-08 16:35:27.574 | INFO     | database.document_service:_db_query:571 - 查询到 '二次' 分类的规范共 16 条
2025-08-08 16:35:27.574 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:856 - 用户请求 '二次' 类别下的所有规范。
2025-08-08 16:35:27.581 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:36:20.855 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 16:36:20.856 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 b0bd1b98-4898-4f30-8699-7e39df62cd23, 对话ID: 9664b8f5-ef9c-4106-8a6c-e7a9f02ade31, 查询: 打开规范12
2025-08-08 16:36:20.856 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:36:23.335 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '109', 'type': 'function', 'function': {'name': 'read_project_file', 'arguments': '{"user":"admin","relative_file_path":"二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf","file_category":"普通文档"}'}}]
2025-08-08 16:36:23.335 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: read_project_file with args: {"user":"admin","relative_file_path":"二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf","file_category":"普通文档"}
2025-08-08 16:36:23.383 | INFO     | my_mcp_tools.mcp_tools:read_project_file:647 - 工具调用 (LLM): read_project_file. User: 'admin', Path: '二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf', Category: '普通文档'
2025-08-08 16:36:23.383 | ERROR    | my_mcp_tools.mcp_tools:read_project_file:651 - 请求的文件路径不存在: /media/zhouxiang/FC7C74827C743A0A/Projects1/二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf
2025-08-08 16:36:23.389 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:36:26.116 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '160', 'type': 'function', 'function': {'name': 'read_project_file', 'arguments': '{"user":"admin","relative_file_path":"二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf","file_category":"普通文档"}'}}]
2025-08-08 16:36:26.116 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: read_project_file with args: {"user":"admin","relative_file_path":"二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf","file_category":"普通文档"}
2025-08-08 16:36:26.160 | INFO     | my_mcp_tools.mcp_tools:read_project_file:647 - 工具调用 (LLM): read_project_file. User: 'admin', Path: '二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf', Category: '普通文档'
2025-08-08 16:36:26.160 | ERROR    | my_mcp_tools.mcp_tools:read_project_file:651 - 请求的文件路径不存在: /media/zhouxiang/FC7C74827C743A0A/Projects1/二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf
2025-08-08 16:36:26.165 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:36:28.749 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '211', 'type': 'function', 'function': {'name': 'read_project_file', 'arguments': '{"user":"admin","relative_file_path":"二次/QGDW 10766-2024 10kV～110(66)kV 线路保护及辅助装置标准化设计规范.pdf","file_category":"普通文档"}'}}]
2025-08-08 16:36:28.750 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: read_project_file with args: {"user":"admin","relative_file_path":"二次/QGDW 10766-2024 10kV～110(66)kV 线路保护及辅助装置标准化设计规范.pdf","file_category":"普通文档"}
2025-08-08 16:36:28.794 | INFO     | my_mcp_tools.mcp_tools:read_project_file:647 - 工具调用 (LLM): read_project_file. User: 'admin', Path: '二次/QGDW 10766-2024 10kV～110(66)kV 线路保护及辅助装置标准化设计规范.pdf', Category: '普通文档'
2025-08-08 16:36:28.794 | ERROR    | my_mcp_tools.mcp_tools:read_project_file:651 - 请求的文件路径不存在: /media/zhouxiang/FC7C74827C743A0A/Projects1/二次/QGDW 10766-2024 10kV～110(66)kV 线路保护及辅助装置标准化设计规范.pdf
2025-08-08 16:36:28.798 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:41:51.658 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 16:41:51.658 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 b0bd1b98-4898-4f30-8699-7e39df62cd23, 对话ID: 9664b8f5-ef9c-4106-8a6c-e7a9f02ade31, 查询: 使用打开规范那个工具
2025-08-08 16:41:51.658 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:41:54.522 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '268', 'type': 'function', 'function': {'name': 'open_specification_files', 'arguments': '{"user":"admin","query_spec_filename":"QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf","category":"二次","read_file":true,"top_n":1}'}}]
2025-08-08 16:41:54.522 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: open_specification_files with args: {"user":"admin","query_spec_filename":"QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf","category":"二次","read_file":true,"top_n":1}
2025-08-08 16:41:54.571 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:834 - 工具调用: open_specification_files, 查询: 'QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf', 类别: '二次', 读取文件: True, Top N: 1
2025-08-08 16:41:54.571 | DEBUG    | database.document_service:_db_query:550 - 查询规范文件分类 (适配器): 二次
2025-08-08 16:41:54.572 | INFO     | database.document_service:_db_query:571 - 查询到 '二次' 分类的规范共 16 条
2025-08-08 16:41:54.572 | DEBUG    | my_mcp_tools.mcp_tools:_get_embeddings:171 - 正在调用嵌入模型: base_url='http://127.0.0.1:8001/v1', model='/home/zhouxiang/models/BAAI_bge-m3'
2025-08-08 16:41:55.025 | DEBUG    | my_mcp_tools.mcp_tools:_find_similar_items_with_scores:201 - 向量检索 Top-1 结果: [('QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范', 0.9761782044072653)]
2025-08-08 16:41:55.026 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:881 - 最匹配文件 '二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf' 相似度(0.9762) > 0.7，准备读取内容。
2025-08-08 16:41:55.026 | DEBUG    | my_mcp_tools.mcp_tools:_get_file_content:83 - MCP Tool: 尝试解析文件: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf (相对路径: 二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf)，分隔符: '
'
2025-08-08 16:42:28.006 | DEBUG    | my_mcp_tools.mcp_tools:_get_file_content:88 - MCP Tool: 解析完成，文件: QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf, 内容长度: 1165719
2025-08-08 16:42:28.006 | WARNING  | my_mcp_tools.mcp_tools:open_specification_files:900 - 文件 '二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf' 内容过长，可能超过模型上下文窗口。
2025-08-08 16:42:28.006 | INFO     | core.session:update_opened_file:310 - 用户 'admin' 已打开文件 '二次/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf' (token: b474e56f0ab54366bce1223c48749ff6), 有效期至: Sat Aug  9 00:42:28 2025
2025-08-08 16:42:28.014 | DEBUG    | api.kkfileview:kkfileview_preview_encoder_proxy:31 - 用户 'admin' 请求预览文件，原始 kkFileView 目标 URL (来自前端): http://host.docker.internal:8888/download/b474e56f0ab54366bce1223c48749ff6/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范.pdf
2025-08-08 16:42:28.015 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:42:28.019 | ERROR    | api.kkfileview:kkfileview_preview_encoder_proxy:70 - 代理 kkFileView 预览请求失败 (用户 'admin', 原始目标 URL: http://host.docker.internal:8888/download/b474e56f0ab54366bce1223c48749ff6/QGDW 10766-2024 10kV～110（66）kV 线路保护及辅助装置标准化设计规范_6a529d33.pdf): All connection attempts failed
2025-08-08 16:44:20.757 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-08 16:44:20.757 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 b0bd1b98-4898-4f30-8699-7e39df62cd23, 对话ID: 9664b8f5-ef9c-4106-8a6c-e7a9f02ade31, 查询: 打开规范16
2025-08-08 16:44:20.758 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:44:22.727 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': '313', 'type': 'function', 'function': {'name': 'open_specification_files', 'arguments': '{"user":"admin","query_spec_filename":"QGDW 10688-2024 变电站辅助监控系统设计规范.pdf","category":"二次","read_file":true,"top_n":1}'}}]
2025-08-08 16:44:22.727 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: open_specification_files with args: {"user":"admin","query_spec_filename":"QGDW 10688-2024 变电站辅助监控系统设计规范.pdf","category":"二次","read_file":true,"top_n":1}
2025-08-08 16:44:22.775 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:834 - 工具调用: open_specification_files, 查询: 'QGDW 10688-2024 变电站辅助监控系统设计规范.pdf', 类别: '二次', 读取文件: True, Top N: 1
2025-08-08 16:44:22.775 | DEBUG    | database.document_service:_db_query:550 - 查询规范文件分类 (适配器): 二次
2025-08-08 16:44:22.776 | INFO     | database.document_service:_db_query:571 - 查询到 '二次' 分类的规范共 16 条
2025-08-08 16:44:22.776 | DEBUG    | my_mcp_tools.mcp_tools:_get_embeddings:171 - 正在调用嵌入模型: base_url='http://127.0.0.1:8001/v1', model='/home/zhouxiang/models/BAAI_bge-m3'
2025-08-08 16:44:22.981 | DEBUG    | my_mcp_tools.mcp_tools:_find_similar_items_with_scores:201 - 向量检索 Top-1 结果: [('变电站辅助设备监控系统设计规范', 0.8566247354161967)]
2025-08-08 16:44:22.981 | INFO     | my_mcp_tools.mcp_tools:open_specification_files:881 - 最匹配文件 '二次/变电站辅助设备监控系统设计规范/QGDW 10688-2024 变电站辅助监控系统设计规范.pdf' 相似度(0.8566) > 0.7，准备读取内容。
2025-08-08 16:44:22.981 | DEBUG    | my_mcp_tools.mcp_tools:_get_file_content:83 - MCP Tool: 尝试解析文件: /media/zhouxiang/FC7C74827C743A0A/规程规范/二次/变电站辅助设备监控系统设计规范/QGDW 10688-2024 变电站辅助监控系统设计规范.pdf (相对路径: 二次/变电站辅助设备监控系统设计规范/QGDW 10688-2024 变电站辅助监控系统设计规范.pdf)，分隔符: '
'
2025-08-08 16:44:30.991 | DEBUG    | my_mcp_tools.mcp_tools:_get_file_content:88 - MCP Tool: 解析完成，文件: QGDW 10688-2024 变电站辅助监控系统设计规范.pdf, 内容长度: 25215
2025-08-08 16:44:30.992 | INFO     | core.session:update_opened_file:310 - 用户 'admin' 已打开文件 '二次/变电站辅助设备监控系统设计规范/QGDW 10688-2024 变电站辅助监控系统设计规范.pdf' (token: 795ea2ac884f4b329b7866222801c092), 有效期至: Sat Aug  9 00:44:30 2025
2025-08-08 16:44:30.999 | DEBUG    | api.kkfileview:kkfileview_preview_encoder_proxy:31 - 用户 'admin' 请求预览文件，原始 kkFileView 目标 URL (来自前端): http://host.docker.internal:8888/download/795ea2ac884f4b329b7866222801c092/QGDW 10688-2024 变电站辅助监控系统设计规范.pdf
2025-08-08 16:44:31.007 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:openai/gpt-oss-20b
2025-08-08 16:44:31.638 | WARNING  | api.route:download_file_via_token:175 - 下载请求中URL文件名 'QGDW 10688-2024 变电站辅助监控系统设计规范_724de190.pdf' 与Token关联文件名 'QGDW 10688-2024 变电站辅助监控系统设计规范.pdf' 不匹配。将使用Token关联文件名。
