2025-08-11 12:04:47.822 | INFO     | __main__:<module>:35 - Loguru 日志系统已初始化。
2025-08-11 15:37:33.911 | INFO     | database.document_service:__init__:177 - DocumentQueryService 初始化完成
2025-08-11 15:37:33.911 | INFO     | database.document_service:full_scan:333 - 开始全量扫描...
2025-08-11 15:37:33.911 | INFO     | database.document_service:full_scan:336 - 正在扫描 '项目文件' 目录: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-08-11 15:37:39.182 | INFO     | database.document_service:full_scan:336 - 正在扫描 '规范文件' 目录: /media/zhouxiang/FC7C74827C743A0A/规程规范
2025-08-11 15:37:39.503 | INFO     | database.document_service:full_scan:336 - 正在扫描 '管理文件' 目录: /media/zhouxiang/FC7C74827C743A0A/管理文件
2025-08-11 15:37:39.504 | INFO     | database.document_service:full_scan:341 - 全量扫描完成，共处理文件数: 1581
2025-08-11 15:37:39.504 | DEBUG    | database.document_service:_start_watchdog:344 - 启动文件监控 Watchdog
2025-08-11 15:37:39.504 | INFO     | database.document_service:_start_watchdog:430 - 正在监控 '项目文件' 目录: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-08-11 15:37:39.504 | INFO     | database.document_service:_start_watchdog:430 - 正在监控 '规范文件' 目录: /media/zhouxiang/FC7C74827C743A0A/规程规范
2025-08-11 15:37:39.504 | INFO     | database.document_service:_start_watchdog:430 - 正在监控 '管理文件' 目录: /media/zhouxiang/FC7C74827C743A0A/管理文件
2025-08-11 15:37:39.528 | INFO     | database.document_service:_start_watchdog:432 - Watchdog 已启动
2025-08-11 15:37:39.528 | INFO     | database.document_service:start:474 - DocumentQueryService 已启动
2025-08-11 15:37:39.528 | INFO     | __main__:combined_lifespan:83 - 统一文档查询服务 (DocumentQueryService) 已启动。
2025-08-11 15:37:39.529 | INFO     | core.file_service:__init__:38 - FileService 初始化完成。根目录: '/media/zhouxiang/FC7C74827C743A0A/Projects1', 临时目录: '/home/zhouxiang/mcp_file_server/tempfile'
2025-08-11 15:37:39.529 | INFO     | core.file_service:__init__:38 - FileService 初始化完成。根目录: '/media/zhouxiang/FC7C74827C743A0A/规程规范', 临时目录: '/home/zhouxiang/mcp_file_server/tempfile'
2025-08-11 15:37:39.529 | INFO     | __main__:combined_lifespan:88 - 项目和规程的文件服务已初始化。
2025-08-11 15:37:39.530 | INFO     | __main__:combined_lifespan:93 - AsyncIOScheduler 已实例化并注册到 app_state。
2025-08-11 15:37:39.531 | INFO     | __main__:combined_lifespan:97 - FastMCP lifespan context entered.
2025-08-11 15:37:39.531 | INFO     | __main__:combined_lifespan:117 - 处理不活动用户会话任务已添加到APScheduler (每 60s)。
2025-08-11 15:37:39.531 | INFO     | __main__:combined_lifespan:120 - 清理用户会话中已打开文件token任务已添加到APScheduler (每 120s)。
2025-08-11 15:37:39.532 | INFO     | __main__:combined_lifespan:123 - APScheduler 调度器已启动。
2025-08-11 15:37:39.532 | INFO     | __main__:combined_lifespan:124 - 所有初始化完成... yield
2025-08-11 15:37:39.532 | DEBUG    | database.document_service:_debounced_update_loop:435 - 启动去抖更新循环
2025-08-11 15:38:04.615 | INFO     | core.session:attempt_login:142 - 用户 'admin' (会话: cfa20915-f068-4847-9876-68dc85470fad, IP: 127.0.0.1) 登录/状态更新成功。
2025-08-11 15:38:04.615 | INFO     | api.route:login:76 - 用户 'admin' (IP: 127.0.0.1, Session: cfa20915-f068-4847-9876-68dc85470fad) 登录成功。
2025-08-11 15:38:04.673 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: cfa20915-f068-4847-9876-68dc85470fad) 的 WebSocket 已连接并关联。
2025-08-11 15:38:04.762 | DEBUG    | sse_proxy.sse2websocket1:run:243 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files', 'write_review_doc']
2025-08-11 15:38:15.427 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-11 15:38:15.427 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 cfa20915-f068-4847-9876-68dc85470fad, 对话ID: 7c9b2b78-009b-4534-b0f9-ac1cc889fc24, 查询: 打开船闸的项目文件
2025-08-11 15:38:15.428 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:38:21.079 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_lAh0nZgoQhKCxGCtYO7HLQ', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "船闸"}'}}]
2025-08-11 15:38:21.079 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "船闸"}
2025-08-11 15:38:21.125 | INFO     | my_mcp_tools.mcp_tools:query_project_files:726 - 工具调用 (新版): query_project_files, 项目关键字='船闸', 年份='None'
2025-08-11 15:38:21.126 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-11 15:38:21.138 | DEBUG    | my_mcp_tools.mcp_tools:query_project_files:755 - 模糊匹配查询到 1 个项目: ['江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-08-11 15:38:21.138 | INFO     | my_mcp_tools.mcp_tools:query_project_files:759 - 模糊匹配到唯一项目: '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计'
2025-08-11 15:38:21.139 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND json_extract(metadata, '$.project_name') = ? with params: ['项目文件', '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-08-11 15:38:21.141 | ERROR    | my_mcp_tools.mcp_tools:query_project_files:803 - 处理 query_project_files (新版) 时发生未知错误: '船闸'
2025-08-11 15:38:21.147 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:38:24.361 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_cc87f4711ba647de96fd192d', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "/ALL"}'}}]
2025-08-11 15:38:24.361 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "/ALL"}
2025-08-11 15:38:24.415 | INFO     | my_mcp_tools.mcp_tools:query_project_files:726 - 工具调用 (新版): query_project_files, 项目关键字='/ALL', 年份='None'
2025-08-11 15:38:24.416 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-11 15:38:24.427 | INFO     | my_mcp_tools.mcp_tools:query_project_files:735 - 收到全部项目查询请求
2025-08-11 15:38:24.433 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:38:26.732 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_HrExjK63RTiAfZAE3mdNdw', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "江苏苏州船闸110千伏变电站2号3号主变扩建工程"}'}}]
2025-08-11 15:38:26.732 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "江苏苏州船闸110千伏变电站2号3号主变扩建工程"}
2025-08-11 15:38:26.784 | INFO     | my_mcp_tools.mcp_tools:query_project_files:726 - 工具调用 (新版): query_project_files, 项目关键字='江苏苏州船闸110千伏变电站2号3号主变扩建工程', 年份='None'
2025-08-11 15:38:26.784 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-11 15:38:26.797 | DEBUG    | my_mcp_tools.mcp_tools:query_project_files:755 - 模糊匹配查询到 1 个项目: ['江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-08-11 15:38:26.797 | INFO     | my_mcp_tools.mcp_tools:query_project_files:759 - 模糊匹配到唯一项目: '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计'
2025-08-11 15:38:26.798 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND json_extract(metadata, '$.project_name') = ? with params: ['项目文件', '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-08-11 15:38:26.799 | ERROR    | my_mcp_tools.mcp_tools:query_project_files:803 - 处理 query_project_files (新版) 时发生未知错误: '江苏苏州船闸110千伏变电站2号3号主变扩建工程'
2025-08-11 15:38:26.805 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:38:28.148 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_4gTJrUOqTQSn6Lh97EkyYw', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "船闸", "year": 2024}'}}]
2025-08-11 15:38:28.148 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "船闸", "year": 2024}
2025-08-11 15:38:28.282 | ERROR    | sse_proxy.sse2websocket1:_execute_tool_calls:203 - 执行工具 'query_project_files' 时发生异常: Error calling tool 'query_project_files': 1 validation error for call[query_project_files]
year
  Input should be a valid string [type=string_type, input_value=2024, input_type=int]
    For further information visit https://errors.pydantic.dev/2.11/v/string_type
2025-08-11 15:38:28.283 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:38:29.680 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_QRAwuXktR8CMwDqxLqA3Bg', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project名称": "船闸", "year": "2024"}'}}]
2025-08-11 15:38:29.680 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project名称": "船闸", "year": "2024"}
2025-08-11 15:45:03.300 | DEBUG    | sse_proxy.sse2websocket1:run:304 - WebSocket 会话 cfa20915-f068-4847-9876-68dc85470fad 用户 admin 断开连接
2025-08-11 15:45:03.300 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-11 15:45:03.301 | INFO     | core.session:disconnect_websocket:108 - 用户 'admin' 的 WebSocket 已断开。
2025-08-11 15:45:03.401 | INFO     | __main__:combined_lifespan:130 - COMBINED LIFESPAN END - PID: 2102534 - 服务器关闭中...
2025-08-11 15:45:03.401 | INFO     | database.document_service:shutdown:478 - 正在关闭 DocumentQueryService...
2025-08-11 15:45:03.411 | INFO     | database.document_service:shutdown:483 - Watchdog 监控已停止。
2025-08-11 15:45:03.411 | INFO     | database.document_service:shutdown:491 - 后台更新任务已取消。
2025-08-11 15:45:03.412 | INFO     | database.document_service:shutdown:496 - 数据库连接已关闭。
2025-08-11 15:45:03.412 | INFO     | database.document_service:shutdown:498 - DocumentQueryService 已成功关闭。
2025-08-11 15:45:03.412 | INFO     | __main__:combined_lifespan:134 - 统一文档查询服务已关闭。
2025-08-11 15:45:03.412 | INFO     | __main__:combined_lifespan:139 - APScheduler 调度器已关闭。
2025-08-11 15:45:03.412 | INFO     | __main__:combined_lifespan:140 - Custom application resources cleaned up.
2025-08-11 15:45:07.001 | INFO     | __main__:<module>:35 - Loguru 日志系统已初始化。
2025-08-11 15:45:07.001 | INFO     | __main__:<module>:36 - 项目根目录配置为: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-08-11 15:45:07.001 | INFO     | __main__:<module>:37 - 数据库路径配置为: data/document_service.db
2025-08-11 15:45:07.002 | INFO     | __main__:<module>:38 - 表格列读取配置已加载: {'变电站安装工程概算表': (2, 6), '变电站建筑工程概算表': (2, 6), '电缆输电线路安装工程概算表': (2, 6), '电缆输电线路建筑工程概算表': (2, 6)}
2025-08-11 15:45:07.002 | INFO     | __main__:<module>:39 - kkFileView 服务地址配置为: http://127.0.0.1:8012/kkfileview
2025-08-11 15:45:07.002 | INFO     | __main__:<module>:42 - Dify Agent API Key: ********kGHe
2025-08-11 15:45:07.002 | INFO     | __main__:<module>:43 - Session Secret Key: ********3271
2025-08-11 15:45:07.002 | INFO     | __main__:<module>:44 - 服务器ipv6地址为: http://[240e:479:668:3c1c:41db:d6b1:cb76:39a6]:8888
2025-08-11 15:45:07.003 | INFO     | __main__:<module>:151 - FastAPI 应用已实例化并注册到 app_state。
2025-08-11 15:45:07.003 | INFO     | __main__:<module>:154 - CORS中间件已添加，允许所有来源。
2025-08-11 15:45:07.014 | INFO     | __main__:<module>:189 - MCP 服务器 '项目文件检索服务器' 已挂载到 FastAPI 应用的 '/mcp/' 路径。
2025-08-11 15:45:07.030 | INFO     | __main__:combined_lifespan:64 - COMBINED LIFESPAN START - PID: 2111105 - 服务器启动中...
2025-08-11 15:45:07.063 | INFO     | __main__:combined_lifespan:69 - HTTPX 客户端已创建并注册到 app_state。
2025-08-11 15:45:07.064 | INFO     | utils.utils:check_embedding_service_health:28 - 正在检查嵌入模型服务，目标URL: http://127.0.0.1:8001/v1/models
2025-08-11 15:45:07.070 | INFO     | utils.utils:check_embedding_service_health:37 - 嵌入模型服务可用，模型列表: ['/home/zhouxiang/models/BAAI_bge-m3']
2025-08-11 15:45:07.071 | INFO     | core.session:__init__:79 - SessionStateManager已初始化。整体HTTP不活动超时: 3600秒
2025-08-11 15:45:07.071 | INFO     | __main__:combined_lifespan:77 - SessionStateManager 已实例化并注册到 app_state。
2025-08-11 15:45:07.071 | INFO     | database.document_service:__init__:164 - 有效文档根目录: {'项目文件': PosixPath('/media/zhouxiang/FC7C74827C743A0A/Projects1'), '规范文件': PosixPath('/media/zhouxiang/FC7C74827C743A0A/规程规范'), '管理文件': PosixPath('/media/zhouxiang/FC7C74827C743A0A/管理文件')}
2025-08-11 15:45:07.071 | DEBUG    | database.document_service:_init_db:180 - 初始化数据库
2025-08-11 15:45:07.071 | DEBUG    | database.document_service:_init_db:201 - 数据库初始化完成
2025-08-11 15:45:07.072 | INFO     | database.document_service:__init__:177 - DocumentQueryService 初始化完成
2025-08-11 15:45:07.072 | INFO     | database.document_service:full_scan:333 - 开始全量扫描...
2025-08-11 15:45:07.072 | INFO     | database.document_service:full_scan:336 - 正在扫描 '项目文件' 目录: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-08-11 15:45:12.548 | INFO     | database.document_service:full_scan:336 - 正在扫描 '规范文件' 目录: /media/zhouxiang/FC7C74827C743A0A/规程规范
2025-08-11 15:45:12.873 | INFO     | database.document_service:full_scan:336 - 正在扫描 '管理文件' 目录: /media/zhouxiang/FC7C74827C743A0A/管理文件
2025-08-11 15:45:12.873 | INFO     | database.document_service:full_scan:341 - 全量扫描完成，共处理文件数: 1581
2025-08-11 15:45:12.873 | DEBUG    | database.document_service:_start_watchdog:344 - 启动文件监控 Watchdog
2025-08-11 15:45:12.874 | INFO     | database.document_service:_start_watchdog:430 - 正在监控 '项目文件' 目录: /media/zhouxiang/FC7C74827C743A0A/Projects1
2025-08-11 15:45:12.874 | INFO     | database.document_service:_start_watchdog:430 - 正在监控 '规范文件' 目录: /media/zhouxiang/FC7C74827C743A0A/规程规范
2025-08-11 15:45:12.874 | INFO     | database.document_service:_start_watchdog:430 - 正在监控 '管理文件' 目录: /media/zhouxiang/FC7C74827C743A0A/管理文件
2025-08-11 15:45:12.893 | INFO     | database.document_service:_start_watchdog:432 - Watchdog 已启动
2025-08-11 15:45:12.894 | INFO     | database.document_service:start:474 - DocumentQueryService 已启动
2025-08-11 15:45:12.894 | INFO     | __main__:combined_lifespan:83 - 统一文档查询服务 (DocumentQueryService) 已启动。
2025-08-11 15:45:12.894 | INFO     | core.file_service:__init__:38 - FileService 初始化完成。根目录: '/media/zhouxiang/FC7C74827C743A0A/Projects1', 临时目录: '/home/zhouxiang/mcp_file_server/tempfile'
2025-08-11 15:45:12.894 | INFO     | core.file_service:__init__:38 - FileService 初始化完成。根目录: '/media/zhouxiang/FC7C74827C743A0A/规程规范', 临时目录: '/home/zhouxiang/mcp_file_server/tempfile'
2025-08-11 15:45:12.894 | INFO     | __main__:combined_lifespan:88 - 项目和规程的文件服务已初始化。
2025-08-11 15:45:12.895 | INFO     | __main__:combined_lifespan:93 - AsyncIOScheduler 已实例化并注册到 app_state。
2025-08-11 15:45:12.896 | INFO     | __main__:combined_lifespan:97 - FastMCP lifespan context entered.
2025-08-11 15:45:12.896 | INFO     | __main__:combined_lifespan:117 - 处理不活动用户会话任务已添加到APScheduler (每 60s)。
2025-08-11 15:45:12.896 | INFO     | __main__:combined_lifespan:120 - 清理用户会话中已打开文件token任务已添加到APScheduler (每 120s)。
2025-08-11 15:45:12.897 | INFO     | __main__:combined_lifespan:123 - APScheduler 调度器已启动。
2025-08-11 15:45:12.897 | INFO     | __main__:combined_lifespan:124 - 所有初始化完成... yield
2025-08-11 15:45:12.897 | DEBUG    | database.document_service:_debounced_update_loop:435 - 启动去抖更新循环
2025-08-11 15:45:14.129 | INFO     | core.session:attempt_login:142 - 用户 'admin' (会话: 7d323df2-8760-4cc5-83c4-4dd64424d8c8, IP: 127.0.0.1) 登录/状态更新成功。
2025-08-11 15:45:14.129 | INFO     | api.route:login:76 - 用户 'admin' (IP: 127.0.0.1, Session: 7d323df2-8760-4cc5-83c4-4dd64424d8c8) 登录成功。
2025-08-11 15:45:14.216 | INFO     | core.session:connect_websocket:93 - 用户 'admin' (会话: 7d323df2-8760-4cc5-83c4-4dd64424d8c8) 的 WebSocket 已连接并关联。
2025-08-11 15:45:14.307 | DEBUG    | sse_proxy.sse2websocket1:run:243 - 获取到的工具列表: ['query_specification_knowledge_base', 'diff_project_file', 'read_project_file', 'query_project_files', 'open_specification_files', 'write_review_doc']
2025-08-11 15:45:24.688 | DEBUG    | sse_proxy.sse2websocket1:_stop:94 - OpenAIWebSocketProxy._stop stop_event.set()
2025-08-11 15:45:24.688 | INFO     | sse_proxy.sse2websocket1:run:299 - 启动OpenAI转发：用户 admin, 会话 7d323df2-8760-4cc5-83c4-4dd64424d8c8, 对话ID: 7c9b2b78-009b-4534-b0f9-ac1cc889fc24, 查询: 打开船闸这个项目
2025-08-11 15:45:24.688 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:45:28.585 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_dx4SsL5vRlSx2Uw6nABfXA', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "船闸"}'}}]
2025-08-11 15:45:28.585 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "船闸"}
2025-08-11 15:45:28.629 | INFO     | my_mcp_tools.mcp_tools:query_project_files:726 - 工具调用 (新版): query_project_files, 项目关键字='船闸', 年份='None'
2025-08-11 15:45:28.629 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-11 15:45:28.642 | DEBUG    | my_mcp_tools.mcp_tools:query_project_files:755 - 模糊匹配查询到 1 个项目: ['江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-08-11 15:45:28.642 | INFO     | my_mcp_tools.mcp_tools:query_project_files:759 - 模糊匹配到唯一项目: '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计'
2025-08-11 15:45:28.643 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND json_extract(metadata, '$.project_name') = ? with params: ['项目文件', '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-08-11 15:45:28.644 | ERROR    | my_mcp_tools.mcp_tools:query_project_files:803 - 处理 query_project_files (新版) 时发生未知错误: '船闸'
2025-08-11 15:45:28.650 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:45:30.222 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_dc9d03c9f46048f0a388a889', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"project_name": "船闸", "user": "admin"}'}}]
2025-08-11 15:45:30.222 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"project_name": "船闸", "user": "admin"}
2025-08-11 15:45:30.269 | INFO     | my_mcp_tools.mcp_tools:query_project_files:726 - 工具调用 (新版): query_project_files, 项目关键字='船闸', 年份='None'
2025-08-11 15:45:30.269 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-11 15:45:30.280 | DEBUG    | my_mcp_tools.mcp_tools:query_project_files:755 - 模糊匹配查询到 1 个项目: ['江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-08-11 15:45:30.280 | INFO     | my_mcp_tools.mcp_tools:query_project_files:759 - 模糊匹配到唯一项目: '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计'
2025-08-11 15:45:30.281 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND json_extract(metadata, '$.project_name') = ? with params: ['项目文件', '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-08-11 15:45:30.283 | ERROR    | my_mcp_tools.mcp_tools:query_project_files:803 - 处理 query_project_files (新版) 时发生未知错误: '船闸'
2025-08-11 15:45:30.290 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:45:31.736 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_auBYfeaeSieRtfxPFTw34A', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "/ALL"}'}}]
2025-08-11 15:45:31.736 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "/ALL"}
2025-08-11 15:45:31.780 | INFO     | my_mcp_tools.mcp_tools:query_project_files:726 - 工具调用 (新版): query_project_files, 项目关键字='/ALL', 年份='None'
2025-08-11 15:45:31.781 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-11 15:45:31.792 | INFO     | my_mcp_tools.mcp_tools:query_project_files:735 - 收到全部项目查询请求
2025-08-11 15:45:31.799 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:45:35.650 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_aEQGJB3cQDiFBCXuheJfxA', 'type': 'function', 'function': {'name': 'query_project_files', 'arguments': '{"user": "admin", "project_name": "江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计"}'}}]
2025-08-11 15:45:35.650 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: query_project_files with args: {"user": "admin", "project_name": "江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计"}
2025-08-11 15:45:35.701 | INFO     | my_mcp_tools.mcp_tools:query_project_files:726 - 工具调用 (新版): query_project_files, 项目关键字='江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计', 年份='None'
2025-08-11 15:45:35.701 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? with params: ['项目文件']
2025-08-11 15:45:35.712 | INFO     | my_mcp_tools.mcp_tools:query_project_files:744 - 精确匹配到项目: '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计'
2025-08-11 15:45:35.713 | DEBUG    | database.document_service:_db_query:535 - 执行数据库查询: SELECT * FROM indexed_files WHERE document_type = ? AND json_extract(metadata, '$.project_name') = ? with params: ['项目文件', '江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计']
2025-08-11 15:45:35.715 | INFO     | core.session:update_opened_dir:379 - 用户 'admin' 的工作目录已更新为 '2024/江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计'，包含 77 个文件。
2025-08-11 15:45:35.716 | INFO     | core.session:update_opened_dir:399 - 已向用户 'admin' 发送工作目录更新通知。
2025-08-11 15:45:35.724 | DEBUG    | sse_proxy.sse2websocket1:_handle_stream:119 - 调用openai_client,model:GLM-4.5-Flash
2025-08-11 15:45:45.889 | INFO     | sse_proxy.sse2websocket1:_handle_stream:154 - 触发工具调用: [{'id': 'call_9J8jv1yLTAKSrHoMxXxURg', 'type': 'function', 'function': {'name': 'read_project_file', 'arguments': '{"user": "admin", "relative_file_path": "2024/江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计/收口/船闸110千伏变电站2号3号主变扩建工程/★初步设计（20240723--经研院审查后收口版）PDF/382-B230168C-A-01 初步设计说明书.pdf", "file_category": "普通文档"}'}}]
2025-08-11 15:45:45.890 | INFO     | sse_proxy.sse2websocket1:_execute_tool_calls:190 - 执行工具调用: read_project_file with args: {"user": "admin", "relative_file_path": "2024/江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计/收口/船闸110千伏变电站2号3号主变扩建工程/★初步设计（20240723--经研院审查后收口版）PDF/382-B230168C-A-01 初步设计说明书.pdf", "file_category": "普通文档"}
2025-08-11 15:45:45.944 | INFO     | my_mcp_tools.mcp_tools:read_project_file:635 - 工具调用 (LLM): read_project_file. User: 'admin', Path: '2024/江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计/收口/船闸110千伏变电站2号3号主变扩建工程/★初步设计（20240723--经研院审查后收口版）PDF/382-B230168C-A-01 初步设计说明书.pdf', Category: '普通文档'
2025-08-11 15:45:45.944 | DEBUG    | my_mcp_tools.mcp_tools:_get_file_content:83 - MCP Tool: 尝试解析文件: /media/zhouxiang/FC7C74827C743A0A/Projects1/2024/江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计/收口/船闸110千伏变电站2号3号主变扩建工程/★初步设计（20240723--经研院审查后收口版）PDF/382-B230168C-A-01 初步设计说明书.pdf (相对路径: 2024/江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计/收口/船闸110千伏变电站2号3号主变扩建工程/★初步设计（20240723--经研院审查后收口版）PDF/382-B230168C-A-01 初步设计说明书.pdf)，分隔符: '	'
2025-08-11 15:45:55.919 | DEBUG    | my_mcp_tools.mcp_tools:_get_file_content:88 - MCP Tool: 解析完成，文件: 382-B230168C-A-01 初步设计说明书.pdf, 内容长度: 57141
2025-08-11 15:45:55.919 | INFO     | my_mcp_tools.mcp_tools:read_project_file:694 - 从文件 2024/江苏苏州船闸110千伏变电站2号3号主变扩建工程初步设计/收口/船闸110千伏变电站2号3号主变扩建工程/★初步设计（20240723--经研院审查后收口版）PDF/382-B230168C-A-01 初步设计说明书.pdf成功读取（预览100字）:文 件 编 号
382-B230168C-A-01
船闸 千伏变电站 号 号主变扩建
110 2 3
工程
初步设计说明书
智 方 设 计 股 份 有 限 公 司
工 程 设 计 证 书 ： 甲 级 
